# Synthetic firmware Serial HDR/TLM capture generated for Phase 2 dashboard alignment
HDR,t_ms,baro_valid,baro_upd,baro_seq,bmp_T,bmp_P,bmp_alt,imu_valid,imu_upd,imu_seq,ax,ay,az,gx,gy,gz,aux_valid,aux_upd,aux_seq,lis_ax,lis_ay,lis_az,att_valid,att_upd,att_seq,q0,q1,q2,q3,auxvz_valid,auxvz_upd,auxvz_seq,a_vertical,est_valid,est_upd,est_seeded,est_seq,est_h,est_v,est_a,arm_state,policy_runtime_enabled,software_arm_token,phase,actuator_us,phase_diag_valid,phase_diag_updated,phase_diag_seq,phase_diag_t_ms,phase_diag_age_ms,phase_launch_latched,phase_burnout_latched,phase_descent_latched,phase_launch_candidate,phase_burnout_candidate,phase_descent_candidate,phase_boost_dwell_met,phase_coast_dwell_met,phase_brake_active,phase_launch_confirm_ms,phase_burnout_confirm_ms,phase_descent_confirm_ms,phase_since_launch_ms,phase_since_burnout_ms,policy_valid,policy_cmd,apogee_no_brake,apogee_full_brake,target_apogee,apogee_error,target_nominal,target_effective,uncertainty_margin,sea_level_hpa,baro_baseline_hpa,warn_mask
TLM,5200,1,1,261,19.736217,965.619043,404.317987,1,1,261,-0.086045,-0.115274,-5.477401,-0.011994,-0.017996,0.005239,1,1,261,-0.112739,-0.136263,-5.449864,1,1,261,0.999963,0.002908,0.008053,0.000828,1,1,261,-15.328212,1,1,1,261,304.066524,67.526333,-15.328212,2,1,1,3,2000,1,1,261,5200,0,1,1,0,0,0,0,1,1,1,4260,2250,0,4200,2140,1,1,488.808373,446.479272,298.313287,190.495086,300,298.313287,1.686713,1013.250000,1001.100000,0
TLM,5300,1,1,266,19.697344,964.851060,410.968137,1,1,266,-0.096892,-0.116933,-5.244174,-0.011980,-0.017987,0.005118,1,1,266,-0.118784,-0.135133,-5.209959,1,1,266,0.999962,0.002880,0.008159,0.000788,1,1,266,-15.083063,1,1,1,266,310.727880,66.008297,-15.083063,2,1,1,3,2000,1,1,266,5300,0,1,1,0,0,0,0,1,1,1,4360,2350,0,4300,2240,1,1,488.782471,448.930168,298.321459,190.461012,300,298.321459,1.678541,1013.250000,1001.100000,0
TLM,5400,1,1,271,19.659370,964.100975,417.467441,1,1,271,-0.107265,-0.118238,-5.021196,-0.011870,-0.017913,0.004988,1,1,271,-0.124090,-0.133534,-4.980880,1,1,271,0.999962,0.002849,0.008261,0.000747,1,1,271,-14.847233,1,1,1,271,317.238877,64.514213,-14.847233,2,1,1,3,2000,1,1,271,5400,0,1,1,0,0,0,0,1,1,1,4460,2450,0,4400,2340,1,1,488.757288,451.280643,298.329671,190.427617,300,298.329671,1.670329,1013.250000,1001.100000,0
TLM,5500,1,1,276,19.622280,963.368483,423.818264,1,1,276,-0.117113,-0.119185,-4.807698,-0.011663,-0.017775,0.004851,1,1,276,-0.128666,-0.131479,-4.761962,1,1,276,0.999961,0.002814,0.008362,0.000706,1,1,276,-14.620325,1,1,1,276,323.601855,63.043174,-14.620325,2,1,1,3,2000,1,1,276,5500,0,1,1,0,0,0,0,1,1,1,4560,2550,0,4500,2440,1,1,488.732795,453.532954,298.337923,190.394872,300,298.337923,1.662077,1013.250000,1001.100000,0
TLM,5600,1,1,281,19.586060,962.653288,430.022883,1,1,281,-0.126386,-0.119772,-4.602917,-0.011362,-0.017572,0.004706,1,1,281,-0.132530,-0.128985,-4.552532,1,1,281,0.999960,0.002776,0.008459,0.000665,1,1,281,-14.401960,1,1,1,281,329.819067,61.594311,-14.401960,2,1,1,3,2000,1,1,281,5600,0,1,1,0,0,0,0,1,1,1,4660,2650,0,4600,2540,1,1,488.708967,455.689331,298.346216,190.362751,300,298.346216,1.653784,1013.250000,1001.100000,0
TLM,5700,1,1,286,19.550698,961.955109,436.083489,1,1,286,-0.135041,-0.119997,-4.406104,-0.010969,-0.017307,0.004553,1,1,286,-0.135700,-0.126069,-4.351921,1,1,286,0.999959,0.002735,0.008554,0.000623,1,1,286,-14.191784,1,1,1,286,335.892679,60.166789,-14.191784,2,1,1,3,2000,1,1,286,5700,0,1,1,0,0,0,0,1,1,1,4760,2750,0,4700,2640,1,1,488.685779,457.751983,298.354552,190.331227,300,298.354552,1.645448,1013.250000,1001.100000,0
TLM,5800,1,1,291,19.516181,961.273673,442.002196,1,1,291,-0.143034,-0.119859,-4.216538,-0.010487,-0.016979,0.004393,1,1,291,-0.138201,-0.122752,-4.159472,1,1,291,0.999959,0.002690,0.008646,0.000581,1,1,291,-13.989459,1,1,1,291,341.824778,58.759812,-13.989459,2,1,1,3,2000,1,1,291,5800,0,1,1,0,0,0,0,1,1,1,4860,2850,0,4800,2740,1,1,488.663207,459.723104,298.362929,190.300278,300,298.362929,1.637071,1013.250000,1001.100000,0
TLM,5900,1,1,296,19.482496,960.608716,447.781038,1,1,296,-0.150327,-0.119359,-4.033536,-0.009920,-0.016590,0.004226,1,1,296,-0.140060,-0.119055,-3.974548,1,1,296,0.999958,0.002641,0.008735,0.000539,1,1,296,-13.794670,1,1,1,296,347.617372,57.372612,-13.794670,2,1,1,3,2000,1,1,296,5900,0,1,1,0,0,0,0,1,1,1,4960,2950,0,4900,2840,1,1,488.641228,461.604868,298.371350,190.269878,300,298.371350,1.628650,1013.250000,1001.100000,0
TLM,6000,1,1,301,19.449633,959.959987,453.421977,1,1,301,-0.156884,-0.118498,-3.856457,-0.009273,-0.016142,0.004053,1,1,301,-0.141307,-0.114998,-3.796544,1,1,301,0.999958,0.002590,0.008821,0.000496,1,1,301,-13.607117,1,1,1,301,353.272394,56.004455,-13.607117,2,1,1,3,2000,1,1,301,6000,0,1,1,0,0,0,0,1,1,1,5060,3050,0,5000,2940,1,1,488.619820,463.399440,298.379815,190.240005,300,298.379815,1.620185,1013.250000,1001.100000,0
TLM,6100,1,1,306,19.417579,959.327242,458.926904,1,1,306,-0.162672,-0.117278,-3.684715,-0.008551,-0.015635,0.003873,1,1,306,-0.141973,-0.110605,-3.624888,1,1,306,0.999957,0.002535,0.008904,0.000454,1,1,306,-13.426515,1,1,1,306,358.791707,54.654634,-13.426515,2,1,1,3,2000,1,1,306,6100,0,1,1,0,0,0,0,1,1,1,5160,3150,0,5100,3040,1,1,488.598961,465.108971,298.388324,190.210638,300,298.388324,1.611676,1013.250000,1001.100000,0
TLM,6200,1,1,311,19.386324,958.710247,464.297639,1,1,311,-0.167663,-0.115703,-3.517788,-0.007760,-0.015072,0.003686,1,1,311,-0.142093,-0.105900,-3.459057,1,1,311,0.999956,0.002478,0.008985,0.000411,1,1,311,-13.252597,1,1,1,311,364.177102,53.322470,-13.252597,2,1,1,3,2000,1,1,311,6200,0,1,1,0,0,0,0,1,1,1,5260,3250,0,5200,3140,1,1,488.578632,466.735605,298.396878,190.181754,300,298.396878,1.603122,1013.250000,1001.100000,0
TLM,6300,1,1,316,19.355858,958.108775,469.535940,1,1,316,-0.171833,-0.113779,-3.355220,-0.006906,-0.014455,0.003494,1,1,316,-0.141701,-0.100908,-3.298575,1,1,316,0.999956,0.002417,0.009063,0.000368,1,1,316,-13.085110,1,1,1,316,369.430306,52.007310,-13.085110,2,1,1,3,2000,1,1,316,6300,0,1,1,0,0,0,0,1,1,1,5360,3350,0,5300,3240,1,1,488.558813,468.281478,298.405478,190.153335,300,298.405478,1.594522,1013.250000,1001.100000,0
TLM,6400,1,1,321,19.326170,957.522610,474.643498,1,1,321,-0.175161,-0.111511,-3.196629,-0.005996,-0.013786,0.003296,1,1,321,-0.140831,-0.095654,-3.143027,1,1,321,0.999955,0.002353,0.009137,0.000324,1,1,321,-12.923812,1,1,1,321,374.552981,50.708526,-12.923812,2,1,1,3,2000,1,1,321,6400,0,1,1,0,0,0,0,1,1,1,5460,3450,0,5400,3340,1,1,488.539484,469.748722,298.414125,190.125359,300,298.414125,1.585875,1013.250000,1001.100000,0
TLM,6500,1,1,326,19.297252,956.951542,479.621945,1,1,326,-0.177632,-0.108905,-3.041709,-0.005037,-0.013067,0.003093,1,1,326,-0.139518,-0.090164,-2.992055,1,1,326,0.999955,0.002287,0.009209,0.000281,1,1,326,-12.768478,1,1,1,326,379.546729,49.425511,-12.768478,2,1,1,3,2000,1,1,326,6500,0,1,1,0,0,0,0,1,1,1,5560,3550,0,5500,3440,1,1,488.520628,471.139463,298.422819,190.097809,300,298.422819,1.577181,1013.250000,1001.100000,0
TLM,6600,1,1,331,19.269092,956.395368,484.472854,1,1,331,-0.179232,-0.105970,-2.890235,-0.004038,-0.012301,0.002885,1,1,331,-0.137796,-0.084465,-2.845365,1,1,331,0.999954,0.002217,0.009278,0.000237,1,1,331,-12.618891,1,1,1,331,384.413091,48.157684,-12.618891,2,1,1,3,2000,1,1,331,6600,0,1,1,0,0,0,0,1,1,1,5660,3650,0,5600,3540,1,1,488.502228,472.455826,298.431561,190.070666,300,298.431561,1.568439,1013.250000,1001.100000,0
TLM,6700,1,1,336,19.241684,955.853895,489.197742,1,1,336,-0.179955,-0.102714,-2.742055,-0.003006,-0.011491,0.002672,1,1,336,-0.135697,-0.078583,-2.702728,1,1,336,0.999954,0.002145,0.009343,0.000193,1,1,336,-12.474847,1,1,1,336,389.153553,46.904481,-12.474847,2,1,1,3,2000,1,1,336,6700,0,1,1,0,0,0,0,1,1,1,5760,3750,0,5700,3640,1,1,488.484265,473.699937,298.440353,190.043912,300,298.440353,1.559647,1013.250000,1001.100000,0
TLM,6800,1,1,341,19.215017,955.326936,493.798069,1,1,341,-0.179796,-0.099148,-2.597095,-0.001950,-0.010639,0.002455,1,1,341,-0.133252,-0.072545,-2.563974,1,1,341,0.999954,0.002071,0.009406,0.000149,1,1,341,-12.336153,1,1,1,341,393.769543,45.665360,-12.336153,2,1,1,3,2000,1,1,341,6800,0,1,1,0,0,0,0,1,1,1,5860,3850,0,5800,3740,1,1,488.466725,474.873919,298.449194,190.017531,300,298.449194,1.550806,1013.250000,1001.100000,0
TLM,6900,1,1,346,19.189084,954.814309,498.275243,1,1,346,-0.178757,-0.095282,-2.455353,-0.000877,-0.009750,0.002234,1,1,346,-0.130489,-0.066377,-2.428997,1,1,346,0.999953,0.001993,0.009466,0.000106,1,1,346,-12.202626,1,1,1,346,398.262439,44.439797,-12.202626,2,1,1,3,2000,1,1,346,6900,0,1,1,0,0,0,0,1,1,1,5960,3950,0,5900,3840,1,1,488.449591,475.979897,298.458086,189.991505,300,298.458086,1.541914,1013.250000,1001.100000,0
TLM,7000,1,1,351,19.163877,954.315841,502.630623,1,1,351,-0.176841,-0.091128,-2.316891,0.000202,-0.008825,0.002010,1,1,351,-0.127433,-0.060105,-2.297746,1,1,351,0.999953,0.001914,0.009522,0.000062,1,1,351,-12.074091,1,1,1,351,402.633566,43.227286,-12.074091,2,1,1,3,2000,1,1,351,7000,0,1,1,0,0,0,0,1,1,1,6060,4050,0,6000,3940,1,1,488.432848,477.019996,298.467029,189.965819,300,298.467029,1.532971,1013.250000,1001.100000,0
TLM,7100,1,1,356,19.139387,953.831364,506.865515,1,1,356,-0.174060,-0.086698,-2.181832,0.001279,-0.007868,0.001782,1,1,356,-0.124109,-0.053757,-2.170219,1,1,356,0.999952,0.001832,0.009576,0.000018,1,1,356,-11.950383,1,1,1,356,406.884199,42.027337,-11.950383,2,1,1,3,2000,1,1,356,7100,0,1,1,0,0,0,0,1,1,1,6160,4150,0,6100,4040,1,1,488.416481,477.996345,298.476025,189.940456,300,298.476025,1.523975,1013.250000,1001.100000,0
TLM,7200,1,1,361,19.115608,953.360719,510.981179,1,1,361,-0.170426,-0.082006,-2.050344,0.002347,-0.006883,0.001552,1,1,361,-0.120535,-0.047357,-2.046460,1,1,361,0.999952,0.001747,0.009626,-0.000026,1,1,361,-11.831346,1,1,1,361,411.015566,40.839478,-11.831346,2,1,1,3,2000,1,1,361,7200,0,1,1,0,0,0,0,1,1,1,6260,4250,0,6200,4140,1,1,488.400477,478.911072,298.485074,189.915403,300,298.485074,1.514926,1013.250000,1001.100000,0
TLM,7300,1,1,366,19.092532,952.903749,514.978828,1,1,366,-0.165958,-0.077066,-1.922640,0.003395,-0.005873,0.001319,1,1,366,-0.116731,-0.040931,-1.926550,1,1,366,0.999952,0.001661,0.009674,-0.000070,1,1,366,-11.716831,1,1,1,366,415.028849,39.663250,-11.716831,2,1,1,3,2000,1,1,366,7300,0,1,1,0,0,0,0,1,1,1,6360,4350,0,6300,4240,1,1,488.384821,479.766309,298.494178,189.890643,300,298.494178,1.505822,1013.250000,1001.100000,0
TLM,7400,1,1,371,19.070152,952.460305,518.859630,1,1,371,-0.160677,-0.071893,-1.798957,0.004416,-0.004843,0.001084,1,1,371,-0.112708,-0.034502,-1.810596,1,1,371,0.999952,0.001572,0.009718,-0.000114,1,1,371,-11.606697,1,1,1,371,418.925184,38.498209,-11.606697,2,1,1,3,2000,1,1,371,7400,0,1,1,0,0,0,0,1,1,1,6460,4450,0,6400,4340,1,1,488.369500,480.564189,298.503337,189.866163,300,298.503337,1.496663,1013.250000,1001.100000,0
TLM,7500,1,1,376,19.048462,952.030244,522.624710,1,1,376,-0.154608,-0.066503,-1.679553,0.005401,-0.003794,0.000847,1,1,376,-0.108478,-0.028096,-1.698725,1,1,376,0.999951,0.001482,0.009759,-0.000158,1,1,376,-11.500811,1,1,1,376,422.705663,37.343926,-11.500811,2,1,1,3,2000,1,1,376,7500,0,1,1,0,0,0,0,1,1,1,6560,4550,0,6500,4440,1,1,488.354502,481.306845,298.512553,189.841950,300,298.512553,1.487447,1013.250000,1001.100000,0
TLM,7600,1,1,381,19.027456,951.613428,526.275149,1,1,381,-0.147783,-0.060911,-1.564692,0.006342,-0.002732,0.000609,1,1,381,-0.104048,-0.021734,-1.591071,1,1,381,0.999951,0.001390,0.009797,-0.000202,1,1,381,-11.399046,1,1,1,381,426.371338,36.199983,-11.399046,2,1,1,3,2000,1,1,381,7600,0,1,1,0,0,0,0,1,1,1,6660,4650,0,6600,4540,1,1,488.339813,481.996412,298.521825,189.817988,300,298.521825,1.478175,1013.250000,1001.100000,0
TLM,7700,1,1,386,19.007127,951.209724,529.811988,1,1,386,-0.140233,-0.055135,-1.454628,0.007232,-0.001661,0.000369,1,1,386,-0.099424,-0.015439,-1.487771,1,1,386,0.999951,0.001296,0.009831,-0.000246,1,1,386,-11.301280,1,1,1,386,429.923218,35.065976,-11.301280,2,1,1,3,2000,1,1,386,7700,0,1,1,0,0,0,0,1,1,1,6760,4750,0,6700,4640,1,1,488.325422,482.635023,298.531157,189.794266,300,298.531157,1.468843,1013.250000,1001.100000,0
TLM,7800,1,1,391,18.987469,950.819005,533.236228,1,1,391,-0.131997,-0.049193,-1.349604,0.008063,-0.000583,0.000130,1,1,391,-0.094606,-0.009230,-1.388951,1,1,391,0.999951,0.001200,0.009863,-0.000289,1,1,391,-11.207401,1,1,1,391,433.362273,33.941512,-11.207401,2,1,1,3,2000,1,1,391,7800,0,1,1,0,0,0,0,1,1,1,6860,4850,0,6800,4740,1,1,488.311317,483.224809,298.540548,189.770769,300,298.540548,1.459452,1013.250000,1001.100000,0
TLM,7900,1,1,396,18.968477,950.441148,536.548828,1,1,396,-0.123114,-0.043102,-1.249832,0.008829,0.000497,-0.000110,1,1,396,-0.089593,-0.003129,-1.294719,1,1,396,0.999950,0.001103,0.009891,-0.000333,1,1,396,-11.117298,1,1,1,396,436.689434,32.826208,-11.117298,2,1,1,3,2000,1,1,396,7900,0,1,1,0,0,0,0,1,1,1,6960,4950,0,6900,4840,1,1,488.297487,483.767898,298.550000,189.747487,300,298.550000,1.450000,1013.250000,1001.100000,0
TLM,8000,1,1,401,18.950146,950.076035,539.750713,1,1,401,-0.113628,-0.036880,-1.155487,0.009524,0.001575,-0.000350,1,1,401,-0.084382,0.002847,-1.205157,1,1,401,0.999950,0.001005,0.009916,-0.000376,1,1,401,-11.030870,1,1,1,401,439.905595,31.719692,-11.030870,2,1,1,3,2000,1,1,401,8000,0,1,1,0,0,0,0,1,1,1,7060,5050,0,7000,4940,1,1,488.283919,484.266414,298.559514,189.724405,300,298.559514,1.440486,1013.250000,1001.100000,0
TLM,8100,1,1,406,18.932469,949.723554,542.842769,1,1,406,-0.103586,-0.030547,-1.066701,0.010142,0.002647,-0.000589,1,1,406,-0.078968,0.008681,-1.120315,1,1,406,0.999950,0.000906,0.009938,-0.000419,1,1,406,-10.948019,1,1,1,406,443.011613,30.621605,-10.948019,2,1,1,3,2000,1,1,406,8100,0,1,1,0,0,0,0,1,1,1,7160,5150,0,7100,5040,1,1,488.270604,484.722470,298.569091,189.701513,300,298.569091,1.430909,1013.250000,1001.100000,0
TLM,8200,1,1,411,18.915443,949.383597,545.825845,1,1,411,-0.093036,-0.024121,-0.983551,0.010677,0.003710,-0.000828,1,1,411,-0.073345,0.014356,-1.040204,1,1,411,0.999950,0.000805,0.009957,-0.000462,1,1,411,-10.868651,1,1,1,411,446.008310,29.531592,-10.868651,2,1,1,3,2000,1,1,411,8200,0,1,1,0,0,0,0,1,1,1,7260,5250,0,7200,5140,1,1,488.257530,485.138174,298.578733,189.678797,300,298.578733,1.421267,1013.250000,1001.100000,0
TLM,8300,1,1,416,18.899062,949.056059,548.700755,1,1,416,-0.082030,-0.017623,-0.906060,0.011126,0.004760,-0.001065,1,1,416,-0.067504,0.019858,-0.964796,1,1,416,0.999950,0.000703,0.009972,-0.000505,1,1,416,-10.792680,1,1,1,416,448.896472,28.449312,-10.792680,2,1,1,3,2000,1,1,416,8300,0,1,1,0,0,0,0,1,1,1,7360,5350,0,7300,5240,1,1,488.244689,485.515620,298.588441,189.656248,300,298.588441,1.411559,1013.250000,1001.100000,0
TLM,8400,1,1,421,18.883322,948.740843,551.468281,1,1,421,-0.070623,-0.011071,-0.834187,0.011485,0.005792,-0.001300,1,1,421,-0.061437,0.025173,-0.894016,1,1,421,0.999950,0.000601,0.009984,-0.000547,1,1,421,-10.720022,1,1,1,421,451.676852,27.374430,-10.720022,2,1,1,3,2000,1,1,421,8400,0,1,1,0,0,0,0,1,1,1,7460,5450,0,7400,5340,1,1,488.232068,485.856886,298.598215,189.633853,300,298.598215,1.401785,1013.250000,1001.100000,0
TLM,8500,1,1,426,18.868218,948.437852,554.129168,1,1,426,-0.058870,-0.004486,-0.767832,0.011751,0.006804,-0.001533,1,1,426,-0.055134,0.030290,-0.827743,1,1,426,0.999950,0.000498,0.009993,-0.000590,1,1,426,-10.650599,1,1,1,426,454.350171,26.306619,-10.650599,2,1,1,3,2000,1,1,426,8500,0,1,1,0,0,0,0,1,1,1,7560,5550,0,7500,5440,1,1,488.219659,486.164034,298.608059,189.611600,300,298.608059,1.391941,1013.250000,1001.100000,0
TLM,8600,1,1,431,18.853746,948.146997,556.684128,1,1,431,-0.046828,0.002113,-0.706831,0.011922,0.007791,-0.001764,1,1,431,-0.048589,0.035198,-0.765814,1,1,431,0.999950,0.000394,0.009999,-0.000632,1,1,431,-10.584336,1,1,1,431,456.917117,25.245560,-10.584336,2,1,1,3,2000,1,1,431,8600,0,1,1,0,0,0,0,1,1,1,7660,5650,0,7600,5540,1,1,488.207453,486.439104,298.617973,189.589480,300,298.617973,1.382027,1013.250000,1001.100000,0
TLM,8700,1,1,436,18.839903,947.868190,559.133843,1,1,436,-0.034557,0.008706,-0.650963,0.011997,0.008750,-0.001992,1,1,436,-0.041793,0.039889,-0.708021,1,1,436,0.999950,0.000289,0.010001,-0.000673,1,1,436,-10.521162,1,1,1,436,459.378345,24.190941,-10.521162,2,1,1,3,2000,1,1,436,8700,0,1,1,0,0,0,0,1,1,1,7760,5750,0,7700,5640,1,1,488.195439,486.684112,298.627958,189.567481,300,298.627958,1.372042,1013.250000,1001.100000,0
TLM,8800,1,1,441,18.826684,947.601350,561.478962,1,1,441,-0.022117,0.015272,-0.599949,0.011974,0.009677,-0.002217,1,1,441,-0.034740,0.044353,-0.654121,1,1,441,0.999950,0.000185,0.010001,-0.000714,1,1,441,-10.461011,1,1,1,441,461.734483,23.142458,-10.461011,2,1,1,3,2000,1,1,441,8800,0,1,1,0,0,0,0,1,1,1,7860,5850,0,7800,5740,1,1,488.183609,486.901046,298.638016,189.545592,300,298.638016,1.361984,1013.250000,1001.100000,0
TLM,8900,1,1,446,18.814086,947.346398,563.720103,1,1,446,-0.009569,0.021792,-0.553465,0.011854,0.010570,-0.002438,1,1,446,-0.027427,0.048585,-0.603835,1,1,446,0.999950,0.000080,0.009997,-0.000755,1,1,446,-10.403820,1,1,1,446,463.986124,22.099812,-10.403820,2,1,1,3,2000,1,1,446,8900,0,1,1,0,0,0,0,1,1,1,7960,5950,0,7900,5840,1,1,488.171953,487.091861,298.648149,189.523804,300,298.648149,1.351851,1013.250000,1001.100000,0
TLM,9000,1,1,451,18.802105,947.103260,565.857852,1,1,451,0.003027,0.028246,-0.511141,0.011639,0.011424,-0.002655,1,1,451,-0.019850,0.052580,-0.556860,1,1,451,0.999950,-0.000025,0.009989,-0.000796,1,1,451,-10.349530,1,1,1,451,466.133836,21.062710,-10.349530,2,1,1,3,2000,1,1,451,9000,0,1,1,0,0,0,0,1,1,1,8060,6050,0,8000,5940,1,1,488.160463,487.258475,298.658359,189.502104,300,298.658359,1.341641,1013.250000,1001.100000,0
TLM,9100,1,1,456,18.790738,946.871864,567.892768,1,1,456,0.015607,0.034614,-0.472577,0.011329,0.012238,-0.002868,1,1,456,-0.012012,0.056334,-0.512873,1,1,456,0.999950,-0.000130,0.009979,-0.000836,1,1,456,-10.298085,1,1,1,456,468.178155,20.030866,-10.298085,2,1,1,3,2000,1,1,456,9100,0,1,1,0,0,0,0,1,1,1,8160,6150,0,8100,6040,1,1,488.149131,487.402769,298.657707,189.491424,300,298.657707,1.342293,1013.250000,1001.100000,0
TLM,9200,1,1,461,18.779982,946.652144,569.825378,1,1,461,0.028111,0.040878,-0.437349,0.010927,0.013007,-0.003077,1,1,461,-0.003917,0.059844,-0.471543,1,1,461,0.999950,-0.000235,0.009965,-0.000876,1,1,461,-10.249432,1,1,1,461,470.119591,19.003999,-10.249432,2,1,1,3,2000,1,1,461,9200,0,1,1,0,0,0,0,1,1,1,8260,6250,0,8200,6140,1,1,488.137947,487.526576,298.657055,189.480892,300,298.657055,1.342945,1013.250000,1001.100000,0
TLM,9300,1,1,466,18.769834,946.444037,571.656181,1,1,466,0.040477,0.047019,-0.405021,0.010437,0.013730,-0.003280,1,1,466,0.004428,0.063109,-0.432535,1,1,466,0.999950,-0.000340,0.009948,-0.000915,1,1,466,-10.203522,1,1,1,466,471.958625,17.981832,-10.203522,2,1,1,3,2000,1,1,466,9300,0,1,1,0,0,0,0,1,1,1,8360,6350,0,8300,6240,1,1,488.126904,487.631679,298.656404,189.470500,300,298.656404,1.343596,1013.250000,1001.100000,0
TLM,9400,1,1,471,18.760291,946.247483,573.385648,1,1,471,0.052646,0.053017,-0.375155,0.009863,0.014403,-0.003478,1,1,471,0.013011,0.066129,-0.395524,1,1,471,0.999950,-0.000444,0.009928,-0.000954,1,1,471,-10.160309,1,1,1,471,473.695709,16.964094,-10.160309,2,1,1,3,2000,1,1,471,9400,0,1,1,0,0,0,0,1,1,1,8460,6450,0,8400,6340,1,1,488.115993,487.719810,298.655753,189.460240,300,298.655753,1.344247,1013.250000,1001.100000,0
TLM,9500,1,1,476,18.751351,946.062426,575.014220,1,1,476,0.064556,0.058855,-0.347322,0.009209,0.015025,-0.003671,1,1,476,0.021814,0.068905,-0.360204,1,1,476,0.999950,-0.000547,0.009905,-0.000993,1,1,476,-10.119750,1,1,1,476,475.331272,15.950518,-10.119750,2,1,1,3,2000,1,1,476,9500,0,1,1,0,0,0,0,1,1,1,8560,6550,0,8500,6440,1,1,488.105207,487.792640,298.655102,189.450105,300,298.655102,1.344898,1013.250000,1001.100000,0
TLM,9600,1,1,481,18.743010,945.888812,576.542313,1,1,481,0.076150,0.064514,-0.321116,0.008480,0.015592,-0.003858,1,1,481,0.030819,0.071439,-0.326292,1,1,481,0.999950,-0.000650,0.009878,-0.001030,1,1,481,-10.081804,1,1,1,481,476.865713,14.940840,-10.081804,2,1,1,2,1000,1,1,481,9600,0,1,1,0,0,0,0,1,1,0,8660,6650,0,8600,6540,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,9700,1,1,486,18.735268,945.726595,577.970314,1,1,486,0.087371,0.069979,-0.296161,0.007683,0.016103,-0.004039,1,1,486,0.039998,0.073733,-0.293544,1,1,486,0.999951,-0.000752,0.009848,-0.001068,1,1,486,-10.046433,1,1,1,486,478.299406,13.934803,-10.046433,2,1,1,2,1000,1,1,486,9700,0,1,1,0,0,0,0,1,1,0,8760,6750,0,8700,6640,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,9800,1,1,491,18.728121,945.575726,579.298582,1,1,491,0.098164,0.075232,-0.272120,0.006823,0.016557,-0.004213,1,1,491,0.049322,0.075791,-0.261755,1,1,491,0.999951,-0.000853,0.009815,-0.001105,1,1,491,-10.013603,1,1,1,491,479.632701,12.932149,-10.013603,2,1,1,2,1000,1,1,491,9800,0,1,1,0,0,0,0,1,1,0,8860,6850,0,8800,6740,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,9900,1,1,496,18.721568,945.436166,580.527451,1,1,496,0.108477,0.080258,-0.248710,0.005908,0.016950,-0.004380,1,1,496,0.058755,0.077619,-0.230771,1,1,496,0.999951,-0.000954,0.009779,-0.001141,1,1,496,-9.983281,1,1,1,496,480.865921,11.932628,-9.983281,2,1,1,2,1000,1,1,496,9900,0,1,1,0,0,0,0,1,1,0,8960,6950,0,8900,6840,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,10000,1,1,501,18.715607,945.307873,581.657228,1,1,501,0.118258,0.085040,-0.225700,0.004945,0.017283,-0.004541,1,1,501,0.068258,0.079220,-0.200490,1,1,501,0.999951,-0.001053,0.009740,-0.001177,1,1,501,-9.955439,1,1,1,501,481.999364,10.935991,-9.955439,2,1,1,2,1000,1,1,501,10000,0,1,1,0,0,0,0,1,1,0,9060,7050,0,9000,6940,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,10100,1,1,506,18.710236,945.190813,582.688194,1,1,506,0.127459,0.089566,-0.202925,0.003943,0.017554,-0.004694,1,1,506,0.077786,0.080602,-0.170870,1,1,506,0.999952,-0.001150,0.009697,-0.001212,1,1,506,-9.930048,1,1,1,506,483.033302,9.941990,-9.930048,2,1,1,2,1000,1,1,506,10100,0,1,1,0,0,0,0,1,1,0,9160,7150,0,9100,7040,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,10200,1,1,511,18.705454,945.084954,583.620605,1,1,511,0.136037,0.093821,-0.180285,0.002908,0.017761,-0.004840,1,1,511,0.087291,0.081770,-0.141925,1,1,511,0.999952,-0.001246,0.009652,-0.001247,1,1,511,-9.907085,1,1,1,511,483.967987,8.950382,-9.907085,2,1,1,2,1000,1,1,511,10200,0,1,1,0,0,0,0,1,1,0,9260,7250,0,9200,7140,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
TLM,10300,1,1,516,18.701258,944.990267,584.454689,1,1,516,0.143948,0.097792,-0.157747,0.001850,0.017904,-0.004978,1,1,516,0.096718,0.082732,-0.113730,1,1,516,0.999952,-0.001341,0.009603,-0.001281,1,1,516,-9.886526,1,1,1,516,484.803641,7.960926,-9.886526,2,1,1,2,1000,1,1,516,10300,0,1,1,0,0,0,0,1,1,0,9360,7350,0,9300,7240,0,0,NaN,NaN,NaN,NaN,300,NaN,NaN,1013.250000,1001.100000,0
